ym,lawd_cd,sgg_nm,housing_type,deal_type,n_deals,n_cancelled,n_jeonse,n_wolse,n_new,n_renew,median_amount_manwon,median_price_per_pyeong,avg_area_m2,avg_build_year
2025-10,41133,성남시 중원구,아파트,전월세,278,0,162,116,186,80,33500.0,1616.0,65.95,2009.0
2025-10,41133,성남시 중원구,연립다세대,매매,54,6,0,0,0,0,21250.0,1447.0,50.45,1999.0
2025-10,41133,성남시 중원구,연립다세대,전월세,150,0,105,45,120,29,13000.0,914.0,49.12,1998.0
2025-10,41135,성남시 분당구,아파트,매매,625,46,0,0,0,0,149500.0,6223.0,87.06,1999.0
2025-10,41135,성남시 분당구,아파트,전월세,1477,0,915,562,908,522,50000.0,2256.0,83.36,1999.0
2025-10,41135,성남시 분당구,연립다세대,매매,34,1,0,0,0,0,88000.0,3152.0,100.83,2003.0
2025-10,41135,성남시 분당구,연립다세대,전월세,101,0,64,37,65,35,36750.0,1711.0,86.96,2002.0
2025-10,41150,의정부시,아파트,매매,393,21,0,0,0,0,32200.0,1511.0,69.45,2006.0
2025-10,41150,의정부시,아파트,전월세,861,0,386,475,614,198,8000.0,539.0,55.81,2010.0
2025-10,41150,의정부시,연립다세대,매매,42,2,0,0,0,0,14950.0,1013.0,49.81,2006.0
2025-10,41150,의정부시,연립다세대,전월세,132,0,55,77,122,9,3000.0,185.0,46.83,2004.0
2025-10,41171,안양시 만안구,아파트,매매,279,16,0,0,0,0,60000.0,3097.0,69.09,2010.0
2025-10,41171,안양시 만안구,아파트,전월세,244,0,140,104,193,44,24250.0,1164.0,62.21,2006.0
2025-10,41171,안양시 만안구,연립다세대,매매,73,2,0,0,0,0,23000.0,1628.0,45.92,2000.0
2025-10,41171,안양시 만안구,연립다세대,전월세,128,0,60,68,98,28,8750.0,765.0,41.87,2004.0
2025-10,41173,안양시 동안구,아파트,매매,683,35,0,0,0,0,68700.0,3581.0,67.41,2002.0
2025-10,41173,안양시 동안구,아파트,전월세,972,0,682,290,587,352,34000.0,1865.0,66.29,2004.0
2025-10,41173,안양시 동안구,연립다세대,매매,62,0,0,0,0,0,36000.0,3493.0,38.81,1999.0
2025-10,41173,안양시 동안구,연립다세대,전월세,108,0,55,53,87,21,10000.0,841.0,41.12,1999.0
2025-10,41192,부천시 원미구,아파트,매매,353,9,0,0,0,0,58500.0,2471.0,75.67,2000.0
2025-10,41192,부천시 원미구,아파트,전월세,656,0,346,310,430,211,17483.0,1133.0,57.29,2003.0
2025-10,41192,부천시 원미구,연립다세대,매매,73,1,0,0,0,0,17800.0,1215.0,48.07,2007.0
2025-10,41192,부천시 원미구,연립다세대,전월세,175,0,46,129,159,16,2000.0,134.0,40.84,2002.0
2025-10,41194,부천시 소사구,아파트,매매,127,8,0,0,0,0,52800.0,2419.0,71.47,2007.0
2025-10,41194,부천시 소사구,아파트,전월세,231,0,119,112,150,73,15100.0,893.0,64.62,2008.0
2025-10,41194,부천시 소사구,연립다세대,매매,52,0,0,0,0,0,12950.0,997.0,49.49,2000.0
2025-10,41194,부천시 소사구,연립다세대,전월세,98,0,44,54,83,15,7000.0,397.0,49.28,2001.0
2025-10,41196,부천시 오정구,아파트,매매,83,2,0,0,0,0,21350.0,1421.0,54.4,1996.0
2025-10,41196,부천시 오정구,아파트,전월세,102,0,52,50,75,25,11000.0,712.0,60.28,2000.0
2025-10,41196,부천시 오정구,연립다세대,매매,84,0,0,0,0,0,12950.0,984.0,43.33,1998.0
2025-10,41196,부천시 오정구,연립다세대,전월세,150,0,64,86,129,19,5500.0,435.0,41.9,1997.0
2025-10,41210,광명시,아파트,매매,524,31,0,0,0,0,74500.0,3555.0,68.45,2003.0
2025-10,41210,광명시,아파트,전월세,924,0,626,298,660,232,30000.0,1539.0,65.42,2005.0
2025-10,41210,광명시,연립다세대,매매,81,4,0,0,0,0,40000.0,2664.0,49.07,1999.0
2025-10,41210,광명시,연립다세대,전월세,76,0,48,28,61,15,14500.0,1055.0,48.51,2004.0
2025-10,41220,평택시,아파트,매매,533,26,0,0,0,0,28900.0,1241.0,72.27,2011.0
2025-10,41220,평택시,아파트,전월세,2132,0,555,1577,1272,822,3000.0,205.0,58.48,2016.0
2025-10,41220,평택시,연립다세대,매매,42,3,0,0,0,0,6300.0,425.0,55.53,1998.0
2025-10,41220,평택시,연립다세대,전월세,288,0,41,247,274,11,500.0,45.0,37.47,2012.0
2025-10,41250,동두천시,아파트,매매,63,3,0,0,0,0,14800.0,844.0,64.23,2004.0
2025-10,41250,동두천시,아파트,전월세,122,0,67,55,84,38,10000.0,507.0,62.88,2005.0
2025-10,41250,동두천시,연립다세대,매매,16,3,0,0,0,0,5000.0,287.0,54.2,1999.0
2025-10,41250,동두천시,연립다세대,전월세,43,0,8,35,41,1,694.0,50.0,49.73,2008.0
2025-10,41271,안산시 상록구,아파트,매매,132,6,0,0,0,0,42875.0,1900.0,74.94,2004.0
2025-10,41271,안산시 상록구,아파트,전월세,233,0,143,90,182,46,15000.0,896.0,67.38,1999.0
2025-10,41271,안산시 상록구,연립다세대,매매,96,4,0,0,0,0,14300.0,732.0,63.09,2007.0
2025-10,41271,안산시 상록구,연립다세대,전월세,286,0,55,231,259,27,1000.0,87.0,44.05,2009.0
2025-10,41273,안산시 단원구,아파트,매매,245,14,0,0,0,0,49000.0,2162.0,71.31,2006.0
2025-10,41273,안산시 단원구,아파트,전월세,448,0,255,193,298,139,16250.0,1004.0,62.62,2007.0
2025-10,41273,안산시 단원구,연립다세대,매매,50,3,0,0,0,0,18250.0,1141.0,55.58,2005.0
2025-10,41273,안산시 단원구,연립다세대,전월세,144,0,42,102,132,11,1523.0,89.0,44.26,2005.0
2025-10,41281,고양시 덕양구,아파트,매매,411,18,0,0,0,0,59900.0,2393.0,75.6,2007.0
2025-10,41281,고양시 덕양구,아파트,전월세,865,0,451,414,412,452,20000.0,1031.0,68.86,2007.0
2025-10,41281,고양시 덕양구,연립다세대,매매,86,5,0,0,0,0,16000.0,1129.0,49.69,2000.0
2025-10,41281,고양시 덕양구,연립다세대,전월세,146,0,47,99,126,20,3000.0,194.0,47.93,2004.0
2025-10,41285,고양시 일산동구,아파트,매매,211,16,0,0,0,0,53900.0,2015.0,82.48,2005.0
2025-10,41285,고양시 일산동구,아파트,전월세,530,0,339,191,379,137,27800.0,1252.0,82.09,2006.0
2025-10,41285,고양시 일산동구,연립다세대,매매,29,4,0,0,0,0,34000.0,1394.0,88.81,2008.0
2025-10,41285,고양시 일산동구,연립다세대,전월세,48,0,21,27,36,9,10000.0,567.0,63.7,2008.0
2025-10,41287,고양시 일산서구,아파트,매매,244,12,0,0,0,0,41000.0,1747.0,81.39,2001.0
2025-10,41287,고양시 일산서구,아파트,전월세,645,0,465,180,400,231,23100.0,1150.0,77.18,1999.0
2025-10,41287,고양시 일산서구,연립다세대,매매,9,0,0,0,0,0,20000.0,1241.0,62.1,2007.0
2025-10,41287,고양시 일산서구,연립다세대,전월세,28,0,15,13,20,7,6850.0,510.0,58.79,2005.0
2025-10,41290,과천시,아파트,매매,71,2,0,0,0,0,230000.0,9264.0,88.89,2012.0
2025-10,41290,과천시,아파트,전월세,163,0,98,65,94,66,80325.0,3475.0,80.16,2016.0
2025-10,41290,과천시,연립다세대,매매,17,2,0,0,0,0,99000.0,7094.0,63.45,2015.0
2025-10,41290,과천시,연립다세대,전월세,39,0,13,26,23,16,33600.0,1777.0,63.17,2016.0
2025-10,41310,구리시,아파트,매매,435,24,0,0,0,0,66000.0,3181.0,69.49,2002.0
2025-10,41310,구리시,아파트,전월세,423,0,247,176,229,186,26000.0,1425.0,61.4,2006.0
2025-10,41310,구리시,연립다세대,매매,38,4,0,0,0,0,37250.0,2269.0,58.99,2008.0
2025-10,41310,구리시,연립다세대,전월세,51,0,25,26,41,9,10000.0,706.0,45.2,2001.0
2025-10,41360,남양주시,아파트,매매,728,57,0,0,0,0,51150.0,2023.0,82.33,2010.0
2025-10,41360,남양주시,아파트,전월세,2227,0,925,1302,928,1255,10000.0,663.0,64.25,2013.0
2025-10,41360,남양주시,연립다세대,매매,57,3,0,0,0,0,13000.0,812.0,55.75,2005.0
2025-10,41360,남양주시,연립다세대,전월세,216,0,88,128,175,39,3000.0,209.0,53.63,2004.0
2025-10,41370,오산시,아파트,매매,203,10,0,0,0,0,34500.0,1450.0,74.12,2009.0
2025-10,41370,오산시,아파트,전월세,532,0,192,340,424,98,4000.0,280.0,60.7,2010.0
2025-10,41370,오산시,연립다세대,매매,56,2,0,0,0,0,7725.0,951.0,44.0,2001.0
2025-10,41370,오산시,연립다세대,전월세,131,0,24,107,126,5,1000.0,90.0,35.11,2014.0
2025-10,41390,시흥시,아파트,매매,443,21,0,0,0,0,43000.0,1984.0,71.69,2010.0
2025-10,41390,시흥시,아파트,전월세,977,0,514,463,664,285,15200.0,811.0,66.46,2009.0
2025-10,41390,시흥시,연립다세대,매매,46,1,0,0,0,0,11100.0,761.0,50.72,2001.0
2025-10,41390,시흥시,연립다세대,전월세,211,0,60,151,195,12,1000.0,74.0,35.72,2010.0
2025-10,41410,군포시,아파트,매매,323,9,0,0,0,0,47000.0,2286.0,72.53,1998.0
2025-10,41410,군포시,아파트,전월세,465,0,297,168,275,170,18900.0,1264.0,60.99,1998.0
2025-10,41410,군포시,연립다세대,매매,36,0,0,0,0,0,21900.0,1555.0,45.56,1998.0
2025-10,41410,군포시,연립다세대,전월세,106,0,53,53,89,16,7400.0,689.0,39.31,2001.0
2025-10,41430,의왕시,아파트,매매,198,8,0,0,0,0,76550.0,3258.0,79.47,2008.0
2025-10,41430,의왕시,아파트,전월세,426,0,221,205,221,195,23000.0,1165.0,70.3,2012.0
2025-10,41430,의왕시,연립다세대,매매,12,0,0,0,0,0,30650.0,1827.0,51.85,2009.0
2025-10,41430,의왕시,연립다세대,전월세,63,0,27,36,47,16,10000.0,906.0,46.74,2012.0
2025-10,41450,하남시,아파트,매매,600,22,0,0,0,0,103250.0,4285.0,82.46,2014.0
2025-10,41450,하남시,아파트,전월세,801,0,489,312,404,390,48000.0,2066.0,75.52,2014.0
2025-10,41450,하남시,연립다세대,매매,12,2,0,0,0,0,40500.0,2217.0,59.28,2015.0
2025-10,41450,하남시,연립다세대,전월세,43,0,29,14,27,16,15430.0,1030.0,53.59,2012.0
2025-10,41461,용인시 처인구,아파트,매매,191,11,0,0,0,0,38000.0,1679.0,72.13,2012.0
2025-10,41461,용인시 처인구,아파트,전월세,255,0,111,144,206,43,7000.0,360.0,67.4,2012.0
2025-10,41461,용인시 처인구,연립다세대,매매,54,4,0,0,0,0,12600.0,752.0,57.66,2005.0
2025-10,41461,용인시 처인구,연립다세대,전월세,540,0,68,472,206,23,13500.0,744.0,61.69,2017.0
2025-10,41463,용인시 기흥구,아파트,매매,699,46,0,0,0,0,60000.0,2442.0,86.56,2008.0
2025-10,41463,용인시 기흥구,아파트,전월세,938,0,556,382,604,303,30000.0,1176.0,83.16,2008.0
2025-10,41463,용인시 기흥구,연립다세대,매매,21,0,0,0,0,0,30800.0,1756.0,91.09,2013.0
2025-10,41463,용인시 기흥구,연립다세대,전월세,116,0,55,61,93,22,9380.0,585.0,50.2,2012.0
2025-10,41465,용인시 수지구,아파트,매매,818,27,0,0,0,0,84000.0,3213.0,91.12,2005.0
2025-10,41465,용인시 수지구,아파트,전월세,1005,0,656,349,612,361,45000.0,1668.0,91.31,2006.0
2025-10,41465,용인시 수지구,연립다세대,매매,12,1,0,0,0,0,34950.0,2142.0,57.88,2009.0
2025-10,41465,용인시 수지구,연립다세대,전월세,74,0,30,44,56,18,14050.0,1322.0,42.68,2013.0
2025-10,41480,파주시,아파트,매매,321,24,0,0,0,0,39000.0,1451.0,79.97,2011.0
2025-10,41480,파주시,아파트,전월세,1256,0,357,899,974,270,3303.0,380.0,59.47,2014.0
2025-10,41480,파주시,연립다세대,매매,55,2,0,0,0,0,15300.0,895.0,56.97,2011.0
2025-10,41480,파주시,연립다세대,전월세,115,0,34,81,102,10,2000.0,112.0,58.63,2012.0
2025-10,41500,이천시,아파트,매매,127,7,0,0,0,0,16900.0,893.0,65.24,2004.0
2025-10,41500,이천시,아파트,전월세,282,0,119,163,230,50,4932.0,208.0,65.75,2007.0
2025-10,41500,이천시,연립다세대,매매,25,1,0,0,0,0,9500.0,454.0,59.81,2002.0
2025-10,41500,이천시,연립다세대,전월세,95,0,29,66,92,3,1000.0,83.0,49.94,2012.0
2025-10,41550,안성시,아파트,매매,152,7,0,0,0,0,14750.0,799.0,66.8,2007.0
2025-10,41550,안성시,아파트,전월세,573,0,149,424,429,134,2000.0,154.0,58.69,2012.0
2025-10,41550,안성시,연립다세대,매매,10,2,0,0,0,0,4475.0,323.0,50.23,1995.0
2025-10,41550,안성시,연립다세대,전월세,42,0,4,38,40,2,397.0,36.0,41.39,2008.0
2025-10,41570,김포시,아파트,매매,359,23,0,0,0,0,45000.0,1837.0,83.12,2013.0
2025-10,41570,김포시,아파트,전월세,983,0,465,518,537,428,16429.0,675.0,78.04,2013.0
2025-10,41570,김포시,연립다세대,매매,35,1,0,0,0,0,17000.0,1071.0,64.11,2010.0
2025-10,41570,김포시,연립다세대,전월세,86,0,42,44,72,12,8000.0,495.0,63.88,2011.0
2025-10,41591,화성시 만세구,아파트,매매,113,7,0,0,0,0,37500.0,1528.0,78.02,2013.0
2025-10,41591,화성시 만세구,아파트,전월세,455,0,278,177,149,293,17007.0,667.0,70.08,2016.0
2025-10,41591,화성시 만세구,연립다세대,매매,22,2,0,0,0,0,9750.0,512.0,59.74,2004.0
2025-10,41591,화성시 만세구,연립다세대,전월세,61,0,12,49,58,2,500.0,53.0,51.73,2012.0
2025-10,41593,화성시 효행구,아파트,매매,101,6,0,0,0,0,40000.0,1659.0,77.35,2015.0
2025-10,41593,화성시 효행구,아파트,전월세,271,0,117,154,146,119,7054.0,502.0,63.67,2012.0
2025-10,41593,화성시 효행구,연립다세대,매매,19,1,0,0,0,0,12000.0,589.0,58.07,2007.0
2025-10,41593,화성시 효행구,연립다세대,전월세,39,0,4,35,32,7,500.0,87.0,37.55,2008.0
2025-10,41595,화성시 병점구,아파트,매매,238,2,0,0,0,0,44650.0,1752.0,79.29,2010.0
2025-10,41595,화성시 병점구,아파트,전월세,319,0,172,147,196,110,19000.0,780.0,75.92,2009.0
2025-10,41595,화성시 병점구,연립다세대,매매,54,0,0,0,0,0,28475.0,1556.0,69.45,2022.0
2025-10,41595,화성시 병점구,연립다세대,전월세,101,0,21,80,82,16,1000.0,130.0,30.25,2012.0
2025-10,41597,화성시 동탄구,아파트,매매,1043,51,0,0,0,0,70000.0,3131.0,79.2,2015.0
2025-10,41597,화성시 동탄구,아파트,전월세,1239,0,556,683,702,494,18500.0,778.0,71.21,2016.0
2025-10,41597,화성시 동탄구,연립다세대,매매,4,1,0,0,0,0,42750.0,1664.0,84.9,2012.0
2025-10,41597,화성시 동탄구,연립다세대,전월세,14,0,3,11,11,3,12500.0,488.0,85.97,2021.0
2025-10,41610,광주시,아파트,매매,229,20,0,0,0,0,46000.0,1813.0,82.29,2012.0
2025-10,41610,광주시,아파트,전월세,301,0,172,129,229,61,24000.0,974.0,79.23,2012.0
2025-10,41610,광주시,연립다세대,매매,134,3,0,0,0,0,18850.0,1046.0,64.36,2013.0
2025-10,41610,광주시,연립다세대,전월세,251,0,81,170,214,33,3000.0,190.0,59.74,2011.0
2025-10,41630,양주시,아파트,매매,253,16,0,0,0,0,29800.0,1324.0,74.46,2013.0
2025-10,41630,양주시,아파트,전월세,659,0,248,411,494,154,4000.0,261.0,71.78,2016.0
2025-10,41630,양주시,연립다세대,매매,36,7,0,0,0,0,29250.0,1425.0,70.49,2013.0
2025-10,41630,양주시,연립다세대,전월세,46,0,11,35,41,4,1000.0,71.0,56.88,2009.0
2025-10,41650,포천시,아파트,매매,46,4,0,0,0,0,15571.0,770.0,71.02,2004.0
2025-10,41650,포천시,아파트,전월세,97,0,46,51,85,10,4000.0,201.0,64.21,2006.0
2025-10,41650,포천시,연립다세대,매매,35,3,0,0,0,0,7800.0,418.0,61.83,2005.0
2025-10,41650,포천시,연립다세대,전월세,77,0,14,63,74,2,1000.0,67.0,48.82,2011.0
2025-10,41670,여주시,아파트,매매,61,2,0,0,0,0,15800.0,775.0,66.29,2005.0
2025-10,41670,여주시,아파트,전월세,111,0,37,74,76,34,3629.0,338.0,61.06,2009.0
2025-10,41670,여주시,연립다세대,매매,14,0,0,0,0,0,11150.0,637.0,61.62,2006.0
2025-10,41670,여주시,연립다세대,전월세,27,0,10,17,24,2,2000.0,118.0,51.3,2012.0
2025-10,41800,연천군,아파트,매매,8,2,0,0,0,0,22500.0,1004.0,76.61,2014.0
2025-10,41800,연천군,아파트,전월세,27,0,15,12,24,1,8100.0,479.0,73.06,2014.0
2025-10,41800,연천군,연립다세대,매매,5,0,0,0,0,0,4000.0,250.0,58.07,1991.0
2025-10,41800,연천군,연립다세대,전월세,18,0,4,14,15,3,2045.0,245.0,49.1,2013.0
2025-10,41820,가평군,아파트,매매,28,0,0,0,0,0,21000.0,827.0,78.02,2009.0
2025-10,41820,가평군,아파트,전월세,61,0,41,20,51,9,16000.0,780.0,75.83,2019.0
2025-10,41820,가평군,연립다세대,매매,22,0,0,0,0,0,6100.0,354.0,56.1,2007.0
2025-10,41820,가평군,연립다세대,전월세,40,0,9,31,38,2,1000.0,61.0,50.99,2011.0
2025-10,41830,양평군,아파트,매매,39,2,0,0,0,0,40000.0,1770.0,74.57,2018.0
2025-10,41830,양평군,아파트,전월세,83,0,48,35,53,26,16800.0,701.0,76.79,2016.0
2025-10,41830,양평군,연립다세대,매매,19,0,0,0,0,0,15400.0,753.0,69.41,2008.0
2025-10,41830,양평군,연립다세대,전월세,56,0,30,26,53,2,5000.0,336.0,59.97,2012.0
2025-11,11110,종로구,아파트,매매,24,1,0,0,0,0,64500.0,3303.0,57.72,2004.0
2025-11,11110,종로구,아파트,전월세,220,0,87,133,141,75,32000.0,1797.0,67.83,2009.0
2025-11,11110,종로구,연립다세대,매매,44,5,0,0,0,0,43825.0,2360.0,63.71,2002.0
2025-11,11110,종로구,연립다세대,전월세,178,0,57,121,141,36,10000.0,755.0,49.14,2002.0
2025-11,11140,중구,아파트,매매,32,2,0,0,0,0,87400.0,4599.0,60.46,2010.0
2025-11,11140,중구,아파트,전월세,310,0,127,183,193,105,30250.0,1813.0,63.23,2010.0
2025-11,11140,중구,연립다세대,매매,22,0,0,0,0,0,47500.0,3678.0,44.91,2002.0
2025-11,11140,중구,연립다세대,전월세,146,0,51,95,109,35,10000.0,983.0,38.61,2007.0
2025-11,11170,용산구,아파트,매매,109,7,0,0,0,0,171000.0,6894.0,85.77,1998.0
2025-11,11170,용산구,아파트,전월세,464,0,237,227,287,163,50000.0,2231.0,86.77,2004.0
2025-11,11170,용산구,연립다세대,매매,103,7,0,0,0,0,70000.0,5665.0,47.63,2003.0
2025-11,11170,용산구,연립다세대,전월세,424,0,289,135,287,136,22950.0,2182.0,41.12,2012.0
2025-11,11200,성동구,아파트,매매,65,3,0,0,0,0,150000.0,6606.0,75.86,2004.0
2025-11,11200,성동구,아파트,전월세,965,0,585,380,590,328,55000.0,2425.0,75.12,2006.0
2025-11,11200,성동구,연립다세대,매매,49,4,0,0,0,0,35970.0,4715.0,36.24,2012.0
2025-11,11200,성동구,연립다세대,전월세,211,0,104,107,161,49,19500.0,1480.0,37.28,2009.0
2025-11,11215,광진구,아파트,매매,36,2,0,0,0,0,112500.0,5166.0,71.84,2007.0
2025-11,11215,광진구,아파트,전월세,561,0,285,276,373,185,50000.0,2318.0,68.81,2006.0
2025-11,11215,광진구,연립다세대,매매,154,9,0,0,0,0,44000.0,3505.0,44.91,2009.0
2025-11,11215,광진구,연립다세대,전월세,638,0,243,395,437,197,16000.0,1510.0,35.89,2012.0
2025-11,11230,동대문구,아파트,매매,142,4,0,0,0,0,85750.0,3973.0,72.82,2007.0
2025-11,11230,동대문구,아파트,전월세,757,0,420,337,537,182,39000.0,1927.0,65.43,2011.0
2025-11,11230,동대문구,연립다세대,매매,44,8,0,0,0,0,39100.0,2795.0,45.05,2008.0
2025-11,11230,동대문구,연립다세대,전월세,269,0,123,146,181,83,14700.0,1396.0,33.82,2013.0
2025-11,11260,중랑구,아파트,매매,97,4,0,0,0,0,62500.0,2997.0,72.19,2001.0
2025-11,11260,중랑구,아파트,전월세,670,0,241,429,417,224,19000.0,1091.0,55.18,2012.0
2025-11,11260,중랑구,연립다세대,매매,141,2,0,0,0,0,33000.0,2930.0,40.48,2017.0
2025-11,11260,중랑구,연립다세대,전월세,352,0,155,197,250,96,16000.0,1231.0,37.84,2013.0
2025-11,11290,성북구,아파트,매매,195,12,0,0,0,0,90000.0,3826.0,77.79,2007.0
2025-11,11290,성북구,아파트,전월세,763,0,452,311,458,257,44000.0,1949.0,73.24,2009.0
2025-11,11290,성북구,연립다세대,매매,82,2,0,0,0,0,33450.0,2284.0,53.62,2007.0
2025-11,11290,성북구,연립다세대,전월세,391,0,175,216,299,87,10500.0,898.0,38.08,2011.0
2025-11,11305,강북구,아파트,매매,70,3,0,0,0,0,64350.0,2956.0,68.47,2005.0
2025-11,11305,강북구,아파트,전월세,232,0,117,115,152,78,20000.0,1323.0,62.68,2008.0
2025-11,11305,강북구,연립다세대,매매,83,4,0,0,0,0,22600.0,1498.0,50.34,2006.0
2025-11,11305,강북구,연립다세대,전월세,255,0,109,146,209,44,10000.0,732.0,44.16,2004.0
2025-11,11320,도봉구,아파트,매매,98,3,0,0,0,0,56000.0,2450.0,71.62,1995.0
2025-11,11320,도봉구,아파트,전월세,454,0,244,210,271,166,19950.0,1234.0,63.29,1994.0
2025-11,11320,도봉구,연립다세대,매매,74,3,0,0,0,0,20000.0,1483.0,44.69,2006.0
2025-11,11320,도봉구,연립다세대,전월세,165,0,73,92,131,30,9300.0,744.0,45.68,2003.0
2025-11,11350,노원구,아파트,매매,232,3,0,0,0,0,59150.0,3285.0,63.83,1996.0
2025-11,11350,노원구,아파트,전월세,1657,0,965,692,868,718,20000.0,1380.0,57.67,1995.0
2025-11,11350,노원구,연립다세대,매매,27,3,0,0,0,0,24500.0,1583.0,51.7,2000.0
2025-11,11350,노원구,연립다세대,전월세,178,0,53,125,152,24,5000.0,522.0,36.69,2007.0
2025-11,11380,은평구,아파트,매매,184,5,0,0,0,0,75500.0,3710.0,68.19,2012.0
2025-11,11380,은평구,아파트,전월세,666,0,418,248,434,198,40000.0,1827.0,68.4,2014.0
2025-11,11380,은평구,연립다세대,매매,184,6,0,0,0,0,27125.0,2184.0,44.96,2007.0
2025-11,11380,은평구,연립다세대,전월세,492,0,202,290,349,142,11000.0,892.0,41.23,2008.0
